GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
8600000US54660,54660,ZCTA5 54660,10903,260,41,19,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,6,3,6,163,61,106,66,73,32,167,72,149,65,3533,255,519,119,1031,166,1906,249,968,160,1641,173,417,95,123,43,59,38
8600000US54661,54661,ZCTA5 54661,2575,106,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,35,26,4,5,26,21,28,12,26,15,812,75,37,15,191,39,342,55,386,60,477,73,156,34,41,20,11,8
8600000US54664,54664,ZCTA5 54664,1133,109,13,12,2,3,0,9,0,9,5,11,0,9,0,9,6,5,5,5,26,54,19,14,23,18,9,6,7,5,20,7,429,64,62,27,85,23,116,21,98,21,121,28,49,14,8,6,30,23
8600000US54665,54665,ZCTA5 54665,5878,183,12,12,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,189,71,21,22,102,59,93,62,126,88,2053,252,243,93,336,76,670,137,580,118,941,146,374,89,75,41,54,35
8600000US54666,54666,ZCTA5 54666,1867,118,21,11,0,9,0,9,1,2,0,9,0,9,0,9,0,9,0,9,0,9,17,9,4,4,25,13,50,21,41,20,692,68,113,29,172,36,256,46,199,40,189,35,72,22,10,8,5,6
8600000US54667,54667,ZCTA5 54667,3169,157,15,12,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,160,59,38,20,28,17,44,27,44,20,945,107,101,38,186,42,443,94,444,79,495,76,180,41,42,21,4,4
8600000US54669,54669,ZCTA5 54669,5608,196,22,20,0,12,0,12,0,12,0,12,2,4,0,12,0,12,6,8,0,12,18,23,19,22,79,54,7,8,55,35,1454,182,102,66,399,83,861,156,666,127,1243,160,537,99,99,37,39,33
8600000US54670,54670,ZCTA5 54670,1030,97,9,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,148,63,5,5,31,19,18,13,12,8,341,50,30,14,113,26,117,29,93,25,79,25,21,11,5,5,8,5
8600000US54701,54701,ZCTA5 54701,24824,594,239,117,0,18,6,8,0,18,0,18,0,18,7,8,36,39,29,34,0,18,257,144,143,77,209,115,259,140,200,99,5118,483,631,201,1581,243,3701,420,2977,350,5748,472,2634,354,643,162,406,94
8600000US54703,54703,ZCTA5 54703,26833,624,459,165,9,11,21,28,8,15,11,16,9,15,0,18,0,18,20,23,48,57,79,50,33,30,370,144,294,177,370,122,6360,470,826,161,2236,332,4373,394,4297,415,5101,511,1543,286,173,80,193,71
8600000US54720,54720,ZCTA5 54720,5101,256,59,56,0,12,0,12,23,36,0,12,0,12,0,12,0,12,20,18,0,12,51,45,55,55,10,16,27,34,49,42,1152,219,56,61,190,88,805,244,1024,206,916,234,303,119,192,122,169,104
8600000US54721,54721,ZCTA5 54721,956,74,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,14,13,10,7,11,6,26,15,3,3,411,62,19,11,90,24,125,26,123,35,83,20,31,11,5,6,2,3
8600000US54722,54722,ZCTA5 54722,2670,164,35,21,7,10,0,9,0,9,0,9,0,9,0,9,5,6,5,6,0,9,198,61,39,27,70,30,61,29,37,16,924,103,106,30,155,35,387,66,336,65,186,33,94,30,14,9,11,8
8600000US54723,54723,ZCTA5 54723,889,73,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,18,14,0,9,7,6,26,14,13,8,353,50,54,19,68,20,112,31,92,23,100,20,35,15,7,6,4,4
8600000US54724,54724,ZCTA5 54724,5233,235,32,28,0,12,2,4,0,12,0,12,0,12,0,12,0,12,3,5,5,5,75,37,19,14,94,70,104,51,64,36,1973,267,123,44,341,93,705,136,741,120,714,119,196,89,37,26,5,7
8600000US54725,54725,ZCTA5 54725,1932,107,19,12,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,9,10,31,19,6,6,31,17,62,33,42,20,715,68,86,28,107,24,256,49,225,40,261,44,69,20,6,5,5,5
8600000US54726,54726,ZCTA5 54726,1156,97,5,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,50,18,19,10,38,13,21,12,21,15,424,46,62,26,115,31,151,36,135,30,76,29,36,22,2,3,1,4
8600000US54727,54727,ZCTA5 54727,3349,183,26,14,0,9,0,9,0,9,0,9,1,3,0,9,13,23,3,4,5,7,49,31,20,25,38,17,105,31,38,17,1191,109,167,39,247,54,421,83,494,76,364,67,126,42,38,22,3,5
8600000US54728,54728,ZCTA5 54728,4582,205,30,19,0,12,0,12,0,12,6,8,0,12,0,12,0,12,0,12,4,6,62,30,63,36,66,34,128,41,93,32,1533,135,172,63,369,62,589,77,634,99,576,98,203,48,31,17,23,13
8600000US54729,54729,ZCTA5 54729,22776,383,128,60,0,18,0,18,20,37,0,18,0,18,0,18,0,18,7,12,0,18,145,67,85,56,249,115,322,121,278,96,6639,427,959,186,1470,252,2973,369,3925,388,3941,351,1123,223,232,108,280,127
8600000US54730,54730,ZCTA5 54730,3471,220,24,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,25,15,18,14,45,17,44,27,43,24,1091,134,108,40,292,61,429,65,420,73,578,84,269,61,43,25,42,22
8600000US54731,54731,ZCTA5 54731,415,45,4,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,27,19,13,8,27,11,21,12,9,6,179,32,22,11,20,8,16,8,45,16,21,9,3,4,6,4,2,2
8600000US54732,54732,ZCTA5 54732,2052,162,26,15,0,9,4,7,2,5,0,9,0,9,0,9,0,9,2,3,11,12,47,19,39,27,65,28,48,30,30,15,770,105,133,43,156,35,193,39,258,65,209,49,52,20,5,7,2,3
8600000US54733,54733,ZCTA5 54733,952,96,6,5,0,9,0,9,0,9,0,9,0,9,0,9,11,16,2,3,2,3,29,20,17,17,12,8,17,8,13,13,378,57,32,12,70,19,108,26,135,31,84,24,26,12,8,6,2,3
8600000US54734,54734,ZCTA5 54734,617,66,4,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,5,8,7,5,5,14,9,18,10,246,40,33,18,33,12,82,23,65,21,95,38,4,4,2,3,3,4
8600000US54736,54736,ZCTA5 54736,2849,111,15,9,0,9,0,9,0,9,1,4,0,9,0,9,0,9,0,9,7,9,74,31,12,12,30,14,45,22,47,22,1197,94,40,17,165,43,347,54,366,60,335,53,121,31,38,20,9,8
8600000US54737,54737,ZCTA5 54737,398,58,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,5,0,9,0,9,1,3,13,8,181,34,9,8,23,12,25,16,54,19,63,29,23,13,0,9,0,9
8600000US54738,54738,ZCTA5 54738,2217,134,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,48,22,4,5,26,14,27,12,29,14,687,81,50,21,139,34,297,83,378,65,318,58,152,41,32,15,26,17
8600000US54739,54739,ZCTA5 54739,3393,155,39,28,0,12,0,12,0,12,0,12,0,12,17,21,0,12,8,13,2,3,40,21,8,8,24,16,43,23,11,10,992,106,105,47,212,37,518,67,594,80,608,79,133,40,25,13,14,9
8600000US54740,54740,ZCTA5 54740,1381,88,8,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,16,0,9,27,20,8,10,14,8,35,19,6,4,577,68,36,16,77,23,205,37,159,29,151,26,56,21,6,5,6,5
8600000US54741,54741,ZCTA5 54741,1161,93,5,6,0,9,0,9,3,4,0,9,0,9,0,9,0,9,0,9,0,9,151,79,9,11,38,16,35,18,39,12,413,47,75,28,56,16,148,32,75,24,81,23,26,12,7,5,0,9
8600000US54742,54742,ZCTA5 54742,3104,231,8,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,40,36,21,18,32,17,46,38,37,16,931,159,65,23,160,39,527,131,482,107,505,97,178,52,55,40,17,12
8600000US54745,54745,ZCTA5 54745,1447,102,11,8,0,9,0,9,0,9,0,9,0,9,0,9,3,4,0,9,0,9,21,12,8,7,40,16,29,20,35,13,513,58,79,22,145,39,196,36,158,45,171,36,29,12,2,3,7,7
8600000US54746,54746,ZCTA5 54746,532,78,2,3,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,15,18,3,3,11,7,14,8,13,9,192,43,28,18,33,14,91,28,72,23,34,15,17,13,3,4,2,2
8600000US54747,54747,ZCTA5 54747,1783,107,31,14,0,9,0,9,0,9,0,9,0,9,7,10,0,9,12,16,12,10,70,30,26,19,28,18,62,32,31,17,757,106,58,25,96,31,183,44,192,39,169,52,41,16,6,5,2,4
8600000US54748,54748,ZCTA5 54748,923,144,5,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,11,6,8,15,13,53,61,3,5,6,8,403,91,37,25,29,20,93,35,95,36,124,47,21,18,5,8,20,23
8600000US54749,54749,ZCTA5 54749,907,77,6,7,0,9,0,9,0,9,0,9,0,9,2,3,0,9,3,4,2,4,8,6,4,4,43,21,37,18,7,5,337,57,44,15,63,19,105,25,91,31,96,29,33,16,11,8,15,20
8600000US54750,54750,ZCTA5 54750,723,64,4,4,0,9,0,9,0,9,0,9,0,9,0,9,2,2,2,3,0,9,13,10,14,12,7,5,9,6,5,6,304,51,25,9,50,15,79,20,77,24,97,23,23,9,8,9,4,4
8600000US54751,54751,ZCTA5 54751,14143,298,184,111,0,16,0,16,0,16,0,16,0,16,0,16,0,16,34,47,42,55,128,51,88,44,150,83,100,51,92,52,3960,305,383,130,776,170,1947,293,1544,260,2847,318,1283,226,242,94,343,123
8600000US54754,54754,ZCTA5 54754,1243,96,8,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,28,30,20,23,5,5,10,11,51,21,34,20,27,19,428,55,35,19,83,22,258,54,124,34,81,24,45,25,3,4,3,5
8600000US54755,54755,ZCTA5 54755,5002,125,49,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,161,64,79,38,67,25,100,46,55,16,1692,130,169,57,360,56,672,100,746,103,570,73,195,47,36,19,34,20
8600000US54756,54756,ZCTA5 54756,654,61,5,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,5,17,15,12,10,11,10,10,6,274,52,21,11,56,22,63,19,52,16,89,27,31,12,3,3,1,3
8600000US54757,54757,ZCTA5 54757,2375,148,16,10,0,9,0,9,1,2,0,9,0,9,0,9,0,9,0,9,5,7,65,38,22,11,34,12,53,29,61,23,819,75,92,20,161,31,289,54,232,44,320,50,132,39,27,18,46,33
8600000US54758,54758,ZCTA5 54758,3130,115,10,7,1,2,0,9,13,20,0,9,0,9,0,9,0,9,8,13,0,9,52,29,19,12,38,22,50,18,48,19,1187,114,92,29,175,32,439,70,366,54,406,59,173,38,20,10,33,16
8600000US54759,54759,ZCTA5 54759,1104,89,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,2,4,0,9,43,27,0,9,17,9,10,7,9,6,421,55,29,12,89,26,170,40,92,24,157,31,53,18,6,5,3,6
8600000US54760,54760,ZCTA5 54760,210,52,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,8,9,9,10,12,6,7,5,8,8,18,69,32,1,4,13,9,25,20,9,7,37,16,13,9,0,9,0,9
8600000US54761,54761,ZCTA5 54761,799,72,8,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,17,30,0,9,17,19,0,9,15,19,7,10,6,6,324,51,16,10,88,28,111,31,58,25,87,23,42,18,0,9,3,4
8600000US54762,54762,ZCTA5 54762,910,79,9,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,32,24,15,12,15,9,14,8,18,8,365,65,27,19,92,27,66,22,116,38,112,30,22,13,3,4,2,2
8600000US54763,54763,ZCTA5 54763,822,67,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,13,19,0,9,1,3,3,4,7,5,13,7,19,11,320,43,36,17,53,16,115,29,122,26,81,22,26,12,5,7,6,6
8600000US54765,54765,ZCTA5 54765,4,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,2,3,0,9,0,9,0,9,0,9,0,9
8600000US54766,54766,ZCTA5 54766,1031,89,6,9,0,9,1,2,0,9,0,9,0,9,0,9,0,9,0,9,2,3,99,35,6,7,62,22,25,17,35,14,377,44,47,19,61,15,101,23,92,33,91,29,21,8,0,9,5,6
8600000US54767,54767,ZCTA5 54767,2439,135,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,9,12,16,15,19,11,11,20,11,16,8,12,10,851,104,113,34,159,32,337,59,322,50,412,64,106,35,24,12,21,12
8600000US54768,54768,ZCTA5 54768,4384,158,15,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,14,17,16,17,168,50,43,24,141,50,162,66,81,38,1197,101,460,91,376,68,700,109,588,110,306,75,88,31,22,16,2,3
8600000US54769,54769,ZCTA5 54769,514,68,8,12,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,5,2,3,2,3,13,8,6,5,153,38,4,5,23,15,86,26,46,16,103,24,40,13,14,8,7,5
8600000US54770,54770,ZCTA5 54770,1449,95,13,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,11,15,5,5,12,10,20,11,27,10,503,61,46,24,88,22,239,52,238,48,169,31,57,13,9,6,11,7
8600000US54771,54771,ZCTA5 54771,2620,116,46,34,0,9,0,9,0,9,0,9,3,4,0,9,2,3,8,10,4,8,261,44,49,19,63,24,25,10,66,26,1044,100,66,22,173,43,287,50,261,42,178,33,72,19,3,4,9,8
8600000US54772,54772,ZCTA5 54772,711,76,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,6,11,6,7,1,3,25,14,21,16,14,7,238,36,45,12,58,19,76,25,90,26,80,25,44,30,0,9,2,3
8600000US54773,54773,ZCTA5 54773,2391,128,23,14,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,5,11,14,75,31,15,20,57,22,37,20,44,16,862,89,63,20,163,35,343,71,283,50,296,57,98,30,5,6,14,10
8600000US54801,54801,ZCTA5 54801,4879,174,26,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,4,6,8,50,28,45,28,73,23,133,52,71,21,1501,115,205,44,349,62,593,75,627,83,830,90,297,54,38,16,30,16
8600000US54805,54805,ZCTA5 54805,903,81,2,3,0,9,0,9,0,9,2,4,1,5,0,9,0,9,0,9,2,4,57,19,3,4,11,7,34,14,25,11,333,43,59,27,79,25,105,30,86,24,94,30,6,6,4,3,0,9
8600000US54806,54806,ZCTA5 54806,7772,148,45,32,0,14,0,14,0,14,0,14,0,14,4,5,0,14,0,14,18,23,73,49,42,30,63,24,154,81,107,43,2209,180,235,82,384,88,1314,160,1122,175,1176,162,552,127,205,64,69,41
8600000US54810,54810,ZCTA5 54810,1689,142,13,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,11,2,6,31,19,56,35,33,16,574,84,66,22,92,30,301,57,198,45,202,44,90,28,18,13,3,4
8600000US54812,54812,ZCTA5 54812,3646,194,43,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,46,6,7,162,51,65,23,89,35,144,84,55,33,1069,144,206,66,156,54,665,133,376,86,413,122,96,36,32,25,6,5
8600000US54813,54813,ZCTA5 54813,465,83,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,16,15,17,18,12,11,17,18,8,8,167,38,15,9,30,16,54,23,85,25,24,11,10,6,4,4,2,3
8600000US54814,54814,ZCTA5 54814,1893,101,8,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,17,14,60,31,21,12,31,17,19,14,381,65,45,20,144,36,397,54,205,34,385,65,117,32,39,19,24,14
8600000US54817,54817,ZCTA5 54817,1760,118,7,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,3,6,15,11,18,15,14,10,31,21,26,13,583,72,74,43,139,32,222,44,214,40,267,45,103,26,34,15,8,6
8600000US54819,54819,ZCTA5 54819,1771,117,6,6,0,9,0,9,0,9,9,12,0,9,0,9,4,4,6,9,3,4,36,15,0,9,45,20,46,16,44,20,652,68,99,25,140,27,225,52,236,46,151,37,55,18,11,8,3,4
8600000US54820,54820,ZCTA5 54820,552,67,8,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,7,0,9,10,7,23,17,9,6,143,33,28,16,31,12,110,28,67,21,93,23,20,10,2,3,3,4
8600000US54821,54821,ZCTA5 54821,1051,71,3,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,4,5,3,5,26,20,12,8,18,12,295,46,25,13,70,19,158,30,107,33,210,39,89,24,24,11,4,6
8600000US54822,54822,ZCTA5 54822,3158,185,24,19,0,9,0,9,0,9,0,9,0,9,0,9,8,13,0,9,0,9,35,24,49,32,47,23,52,29,56,28,1054,114,93,31,266,58,340,89,547,80,365,52,185,49,34,17,3,4
8600000US54824,54824,ZCTA5 54824,1578,122,12,10,0,9,0,9,0,9,0,9,4,7,0,9,0,9,0,9,0,9,12,8,9,8,12,9,60,30,21,14,569,84,60,23,139,37,283,60,197,43,155,45,42,18,3,4,0,9
8600000US54826,54826,ZCTA5 54826,565,62,5,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,3,4,2,3,7,5,8,12,10,11,213,35,16,8,38,18,84,23,88,31,57,22,25,13,0,9,6,5
8600000US54827,54827,ZCTA5 54827,217,50,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,0,9,5,8,5,5,32,13,0,9,20,10,38,12,21,11,56,25,30,15,2,3,5,5
8600000US54828,54828,ZCTA5 54828,502,53,5,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,5,1,2,6,8,7,6,10,8,1,2,8,7,143,33,56,22,47,17,86,22,41,19,44,22,32,14,8,6,6,5
8600000US54829,54829,ZCTA5 54829,3851,198,8,7,0,12,0,12,0,12,0,12,3,4,0,12,0,12,3,4,5,6,94,36,41,35,52,29,63,32,47,19,1319,129,139,50,182,42,544,68,397,57,650,102,198,42,74,27,32,14
8600000US54830,54830,ZCTA5 54830,2425,102,8,6,0,9,0,9,0,9,0,9,0,9,0,9,1,2,0,9,0,9,18,13,19,10,36,16,26,11,41,15,859,65,116,24,225,28,343,45,241,43,305,41,148,36,28,12,11,8
8600000US54832,54832,ZCTA5 54832,297,52,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,17,18,10,11,81,24,1,3,22,15,57,22,24,14,61,20,22,13,0,9,2,3
8600000US54835,54835,ZCTA5 54835,721,75,2,3,0,9,0,9,0,9,0,9,0,9,0,9,3,5,2,3,4,6,13,11,2,3,10,7,25,12,11,7,293,48,41,17,58,17,101,27,76,24,70,23,10,11,0,9,0,9
8600000US54836,54836,ZCTA5 54836,714,84,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,5,2,4,3,4,16,11,10,7,275,75,33,14,57,22,109,28,75,33,92,36,32,15,0,9,6,8
8600000US54837,54837,ZCTA5 54837,2707,127,12,7,1,4,0,9,2,3,0,9,0,9,0,9,0,9,0,9,4,4,71,68,17,11,46,23,41,23,93,25,937,76,106,32,223,36,395,52,285,37,330,41,115,36,18,12,11,7
8600000US54838,54838,ZCTA5 54838,1006,108,4,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,15,14,13,14,20,15,19,14,16,9,279,39,33,22,99,26,199,47,112,31,124,32,47,18,15,7,11,6
8600000US54839,54839,ZCTA5 54839,185,44,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,5,0,9,3,4,2,3,0,9,66,32,12,13,12,8,28,18,30,17,13,12,8,6,6,6,0,9
8600000US54840,54840,ZCTA5 54840,3186,107,16,11,0,9,0,9,0,9,0,9,3,4,0,9,0,9,0,9,0,9,21,15,42,27,46,31,48,21,28,12,1165,99,134,37,220,39,501,64,391,62,361,72,155,31,21,10,34,20
8600000US54841,54841,ZCTA5 54841,238,37,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,7,2,3,2,5,16,15,3,3,70,22,14,8,23,12,31,15,36,16,22,10,10,7,2,3,0,9
8600000US54842,54842,ZCTA5 54842,94,34,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,5,3,4,2,4,19,9,19,11,31,31,17,11,0,9,0,9,0,9
8600000US54843,54843,ZCTA5 54843,8304,207,52,28,0,14,0,14,0,14,0,14,0,14,21,27,2,4,1,2,4,7,31,20,69,38,133,48,163,67,155,63,2310,199,306,77,705,108,1174,151,1097,137,1324,181,513,92,166,75,78,34
8600000US54844,54844,ZCTA5 54844,233,43,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,0,9,0,9,0,9,46,13,6,4,15,12,38,14,33,19,41,23,39,14,2,3,12,14
8600000US54845,54845,ZCTA5 54845,95,37,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,4,3,4,4,5,23,14,2,2,10,6,27,25,16,13,6,5,0,9,0,9,0,9
8600000US54846,54846,ZCTA5 54846,367,44,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,3,5,5,11,11,4,6,18,9,119,25,10,11,27,11,55,17,39,12,55,15,17,9,3,4,0,9
8600000US54847,54847,ZCTA5 54847,1720,90,3,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,23,22,1,2,13,9,17,15,37,22,557,67,35,20,109,28,309,51,221,42,227,37,141,30,17,10,9,7
8600000US54848,54848,ZCTA5 54848,4242,180,25,32,9,14,10,15,0,12,0,12,14,25,6,8,0,12,3,5,25,31,117,57,28,28,128,55,59,33,111,62,1630,171,223,66,280,86,453,75,423,95,441,87,190,56,51,42,16,19
8600000US54849,54849,ZCTA5 54849,1460,120,4,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,6,2,3,2,3,28,20,19,11,356,62,31,13,130,29,177,49,176,38,324,61,170,51,21,15,12,8
8600000US54850,54850,ZCTA5 54850,141,47,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,11,0,9,0,9,0,9,0,9,0,9,0,9,30,22,0,9,0,9,17,13,8,9,53,29,22,19,3,4,2,3
8600000US54853,54853,ZCTA5 54853,3160,158,10,8,0,9,0,9,0,9,0,9,0,9,9,11,0,9,0,9,0,9,42,28,9,8,43,19,72,25,25,11,1130,122,117,34,274,46,472,69,362,55,439,66,131,37,22,17,3,3
8600000US54854,54854,ZCTA5 54854,703,73,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,0,9,3,6,2,3,2,3,7,6,223,54,37,15,36,14,96,25,105,32,145,34,30,14,13,11,0,9
8600000US54855,54855,ZCTA5 54855,468,61,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,6,5,4,4,11,8,8,8,213,39,10,8,34,13,41,12,65,22,51,18,19,9,4,4,0,9
8600000US54856,54856,ZCTA5 54856,1144,71,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,5,9,6,11,10,13,7,20,8,386,43,43,16,70,23,184,37,188,44,157,34,40,12,9,11,7,8
8600000US54857,54857,ZCTA5 54857,30,32,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,15,0,9,3,4,0,9,0,9,0,9,0,9,18,28,0,9,0,9,0,9
8600000US54858,54858,ZCTA5 54858,1187,97,16,11,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,14,16,7,7,9,8,34,23,32,21,413,64,73,27,119,36,183,42,98,33,142,42,36,20,8,7,3,4
8600000US54859,54859,ZCTA5 54859,1333,73,8,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,7,5,6,7,6,22,13,29,16,29,15,515,63,47,17,114,24,168,32,132,31,136,34,93,30,16,9,5,4
8600000US54861,54861,ZCTA5 54861,92,29,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,7,0,9,4,7,8,8,11,11,0,9,41,24,0,9,2,4,7,10,3,6,11,10,0,9,0,9,0,9
8600000US54862,54862,ZCTA5 54862,192,36,2,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,7,3,3,4,6,10,9,4,8,72,19,5,5,14,10,34,16,20,17,14,10,6,6,0,9,0,9
8600000US54864,54864,ZCTA5 54864,958,92,2,3,0,9,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,9,12,14,16,14,16,5,5,270,48,27,16,83,30,144,36,101,31,208,44,66,25,5,5,5,4
8600000US54865,54865,ZCTA5 54865,390,39,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,0,9,0,9,0,9,1,3,11,6,0,9,112,26,7,5,34,14,66,17,35,13,69,15,42,13,6,5,2,3
